log_id,timestamp,cmdb_id,log_name,value
-SGFq38B8vQa58bZn2XD,1647850132,adservice-0,log_adservice-service_application,at java.lang.Thread.run(Thread.java:748)
-yGFq38B8vQa58bZn2XD,1647850133,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
_SGFq38B8vQa58bZn2XD,1647850133,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
_iGFq38B8vQa58bZn2XD,1647850133,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
_yGFq38B8vQa58bZn2XD,1647850133,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
ASGFq38B8vQa58bZn2bD,1647850133,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
BCGFq38B8vQa58bZn2bD,1647850133,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
BSGFq38B8vQa58bZn2bD,1647850133,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
CCGFq38B8vQa58bZn2bD,1647850133,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
CiGFq38B8vQa58bZn2bD,1647850133,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
CyGFq38B8vQa58bZn2bD,1647850133,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
DiGFq38B8vQa58bZn2bD,1647850133,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
ECGFq38B8vQa58bZn2bD,1647850133,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
EiGFq38B8vQa58bZn2bD,1647850133,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
EyGFq38B8vQa58bZn2bD,1647850133,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
FCGFq38B8vQa58bZn2bD,1647850133,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
GSGFq38B8vQa58bZn2bD,1647850133,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
GiGFq38B8vQa58bZn2bD,1647850133,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
GyGFq38B8vQa58bZn2bD,1647850133,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
HCGFq38B8vQa58bZn2bT,1647850133,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
HiGFq38B8vQa58bZn2bT,1647850133,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
HyGFq38B8vQa58bZn2bT,1647850133,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
ICGFq38B8vQa58bZn2bT,1647850133,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
ISGFq38B8vQa58bZn2bT,1647850132,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
IiGFq38B8vQa58bZn2bT,1647850132,frontend-2,log_frontend-service_application,"severity: debug, message: serving product page"
JiGFq38B8vQa58bZn2bT,1647850134,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
JyGFq38B8vQa58bZn2bT,1647850134,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
KCGFq38B8vQa58bZn2bT,1647850134,frontend-0,log_frontend-service_application,"severity: info, message: home"
KiGFq38B8vQa58bZn2bT,1647850134,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
MiGFq38B8vQa58bZn2bT,1647850134,cartservice-0,log_cartservice-service_application,     Request finished in 0.5825ms 200 application/grpc
MyGFq38B8vQa58bZn2bT,1647850132,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['9SIQT8TOJO', '6E92ZMYYFZ', '2ZYFJ3GM2N', 'LS4PSXUNUM', '0PUK6V6EV0']"
NCGFq38B8vQa58bZn2bT,1647850134,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
OyGFq38B8vQa58bZn2bT,1647850134,frontend-1,log_frontend-service_application,"severity: debug, message: setting currency"
PCGFq38B8vQa58bZn2bT,1647850134,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
PSGFq38B8vQa58bZn2bT,1647850134,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
PiGFq38B8vQa58bZn2bT,1647850134,frontend-1,log_frontend-service_application,"severity: info, message: home"
QiGFq38B8vQa58bZn2bT,1647850134,adservice-0,log_adservice-service_application,at hipstershop.AdService.getRandomAds(AdService.java:193)
RCGFq38B8vQa58bZn2bT,1647850134,adservice-0,log_adservice-service_application,at hipstershop.AdService$AdServiceImpl.getAds(AdService.java:166)
RiGFq38B8vQa58bZn2bT,1647850134,adservice-0,log_adservice-service_application,at io.grpc.stub.ServerCalls$UnaryServerCallHandler$UnaryServerCallListener.onHalfClose(ServerCalls.java:172)
RyGFq38B8vQa58bZn2bT,1647850134,adservice-0,log_adservice-service_application,at io.grpc.PartialForwardingServerCallListener.onHalfClose(PartialForwardingServerCallListener.java:35)
SCGFq38B8vQa58bZn2bT,1647850134,adservice-0,log_adservice-service_application,at io.grpc.ForwardingServerCallListener.onHalfClose(ForwardingServerCallListener.java:23)
SSGFq38B8vQa58bZn2bT,1647850134,adservice-0,log_adservice-service_application,at io.grpc.ForwardingServerCallListener$SimpleForwardingServerCallListener.onHalfClose(ForwardingServerCallListener.java:40)
SiGFq38B8vQa58bZn2bT,1647850134,adservice-0,log_adservice-service_application,at io.grpc.Contexts$ContextualizedServerCallListener.onHalfClose(Contexts.java:86)
TCGFq38B8vQa58bZn2bT,1647850134,adservice-0,log_adservice-service_application,at io.grpc.internal.ServerImpl$JumpToApplicationThreadServerStreamListener$1HalfClosed.runInContext(ServerImpl.java:817)
TSGFq38B8vQa58bZn2bT,1647850134,adservice-0,log_adservice-service_application,at io.grpc.internal.ContextRunnable.run(ContextRunnable.java:37)
UCGFq38B8vQa58bZn2bj,1647850134,adservice-0,log_adservice-service_application,at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
USGFq38B8vQa58bZn2bj,1647850134,adservice-0,log_adservice-service_application,at java.lang.Thread.run(Thread.java:748)
VCGFq38B8vQa58bZn2bj,1647850134,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
VSGFq38B8vQa58bZn2bj,1647850134,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
VyGFq38B8vQa58bZn2bj,1647850134,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
WSGFq38B8vQa58bZn2bj,1647850134,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
WyGFq38B8vQa58bZn2bj,1647850134,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
XiGFq38B8vQa58bZn2bj,1647850134,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
YSGFq38B8vQa58bZn2bj,1647850134,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
YyGFq38B8vQa58bZn2bj,1647850134,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
aCGFq38B8vQa58bZn2bj,1647850134,currencyservice-2,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
aiGFq38B8vQa58bZn2bj,1647850134,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
bSGFq38B8vQa58bZn2bj,1647850134,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
biGFq38B8vQa58bZn2bj,1647850134,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
byGFq38B8vQa58bZn2bj,1647850134,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
cCGFq38B8vQa58bZn2bj,1647850134,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
ciGFq38B8vQa58bZn2bj,1647850134,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
cyGFq38B8vQa58bZn2bj,1647850134,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
dSGFq38B8vQa58bZn2bj,1647850134,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
eSGFq38B8vQa58bZn2bj,1647850134,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
eyGFq38B8vQa58bZn2bj,1647850134,currencyservice-2,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
fCGFq38B8vQa58bZn2bj,1647850134,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
fSGFq38B8vQa58bZn2bj,1647850134,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
gCGFq38B8vQa58bZn2b1,1647850134,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
gyGFq38B8vQa58bZn2b1,1647850134,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
hCGFq38B8vQa58bZn2b1,1647850134,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
hSGFq38B8vQa58bZn2b1,1647850134,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
hiGFq38B8vQa58bZn2b1,1647850134,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
hyGFq38B8vQa58bZn2b1,1647850134,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
iSGFq38B8vQa58bZn2b1,1647850134,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
iiGFq38B8vQa58bZn2b1,1647850134,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
jCGFq38B8vQa58bZn2b1,1647850134,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
jSGFq38B8vQa58bZn2b1,1647850134,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
jiGFq38B8vQa58bZn2b1,1647850134,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
jyGFq38B8vQa58bZn2b1,1647850134,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
lCGFq38B8vQa58bZn2b1,1647850134,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
mCGFq38B8vQa58bZn2b1,1647850134,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
mSGFq38B8vQa58bZn2b1,1647850134,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
myGFq38B8vQa58bZn2b1,1647850134,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
nCGFq38B8vQa58bZn2b1,1647850134,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
HSGFq38B8vQa58bZp2pq,1647850134,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
HyGFq38B8vQa58bZp2pq,1647850134,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
ICGFq38B8vQa58bZp2pq,1647850134,frontend-0,log_frontend-service_application,"severity: debug, message: serving product page"
IiGFq38B8vQa58bZp2pq,1647850134,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
JCGFq38B8vQa58bZp2pq,1647850134,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
JSGFq38B8vQa58bZp2pq,1647850134,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
LiGFq38B8vQa58bZp2pq,1647850134,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=1d95dd57-8f79-4a0e-b5fd-57515af32d64
MCGFq38B8vQa58bZp2pq,1647850134,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
MyGFq38B8vQa58bZp2pq,1647850135,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
OCGFq38B8vQa58bZp2pq,1647850135,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
OiGFq38B8vQa58bZp2pq,1647850135,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
PCGFq38B8vQa58bZp2pq,1647850134,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['LS4PSXUNUM', '6E92ZMYYFZ', '0PUK6V6EV0', 'OLJCESPC7Z', '9SIQT8TOJO']"
PiGFq38B8vQa58bZp2pq,1647850134,frontend-1,log_frontend-service_application,"severity: warning, message: failed to retrieve ads"
PyGFq38B8vQa58bZp2pq,1647850134,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
QiGFq38B8vQa58bZp2pq,1647850135,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
RiGFq38B8vQa58bZp2pq,1647850134,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
SSGFq38B8vQa58bZp2pq,1647850134,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
SyGFq38B8vQa58bZp2pq,1647850134,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
TCGFq38B8vQa58bZp2pq,1647850135,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
TSGFq38B8vQa58bZp2pq,1647850135,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
TyGFq38B8vQa58bZp2qE,1647850135,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
UCGFq38B8vQa58bZp2qE,1647850135,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
UiGFq38B8vQa58bZp2qE,1647850135,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
VCGFq38B8vQa58bZp2qE,1647850135,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
ViGFq38B8vQa58bZp2qE,1647850134,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
WSGFq38B8vQa58bZp2qE,1647850134,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
XSGFq38B8vQa58bZp2qE,1647850135,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
XyGFq38B8vQa58bZp2qE,1647850135,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
ZiGFq38B8vQa58bZp2qE,1647850134,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
ZyGFq38B8vQa58bZp2qE,1647850134,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
aCGFq38B8vQa58bZp2qE,1647850134,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
aSGFq38B8vQa58bZp2qE,1647850134,cartservice-2,log_cartservice-service_application,     Request finished in 0.5915ms 200 application/grpc
ayGFq38B8vQa58bZp2qE,1647850134,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
bSGFq38B8vQa58bZp2qE,1647850134,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
byGFq38B8vQa58bZp2qE,1647850134,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
cSGFq38B8vQa58bZp2qE,1647850134,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
diGFq38B8vQa58bZp2qE,1647850134,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
dyGFq38B8vQa58bZp2qE,1647850134,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=383a4a8b-a7e4-42a9-b818-79636a25b7c1
eSGFq38B8vQa58bZp2qE,1647850134,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
fCGFq38B8vQa58bZp2qE,1647850135,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
fSGFq38B8vQa58bZp2qE,1647850135,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
fiGFq38B8vQa58bZp2qE,1647850135,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
gCGFq38B8vQa58bZp2qE,1647850135,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
hSGFq38B8vQa58bZp2qT,1647850135,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
hiGFq38B8vQa58bZp2qT,1647850135,frontend-2,log_frontend-service_application,"severity: debug, message: serving product page"
iSGFq38B8vQa58bZp2qT,1647850135,frontend-2,log_frontend-service_application,"severity: debug, message: placing order"
iyGFq38B8vQa58bZp2qT,1647850136,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
jCGFq38B8vQa58bZp2qT,1647850136,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
jiGFq38B8vQa58bZp2qT,1647850136,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
kCGFq38B8vQa58bZp2qT,1647850136,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
kiGFq38B8vQa58bZp2qT,1647850136,frontend-0,log_frontend-service_application,"severity: info, message: home"
lyGFq38B8vQa58bZp2qT,1647850135,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
myGFq38B8vQa58bZp2qT,1647850135,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
nCGFq38B8vQa58bZp2qT,1647850135,cartservice-0,log_cartservice-service_application,     Request finished in 0.5618ms 200 application/grpc
nSGFq38B8vQa58bZp2qT,1647850136,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
oCGFq38B8vQa58bZp2qT,1647850136,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
oiGFq38B8vQa58bZp2qT,1647850136,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
pCGFq38B8vQa58bZp2qT,1647850136,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
pSGFq38B8vQa58bZp2qT,1647850136,cartservice-0,log_cartservice-service_application,     Request finished in 0.6048ms 200 application/grpc
qSGFq38B8vQa58bZp2qT,1647850135,shippingservice-0,log_shippingservice-service_application,"severity: info, message: [ShipOrder] completed request"
qiGFq38B8vQa58bZp2qT,1647850136,shippingservice-0,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
rCGFq38B8vQa58bZp2qT,1647850134,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['2ZYFJ3GM2N', '1YMWWN1N4O', 'LS4PSXUNUM', 'OLJCESPC7Z', '9SIQT8TOJO']"
sCGFq38B8vQa58bZp2qT,1647850134,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['L9ECAV7KIM', '1YMWWN1N4O', '0PUK6V6EV0', '6E92ZMYYFZ', '2ZYFJ3GM2N']"
sSGFq38B8vQa58bZp2qT,1647850135,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
siGFq38B8vQa58bZp2qT,1647850135,frontend-1,log_frontend-service_application,"severity: debug, message: setting currency"
tCGFq38B8vQa58bZp2qk,1647850135,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
tSGFq38B8vQa58bZp2qk,1647850135,frontend-1,log_frontend-service_application,"severity: info, message: home"
uiGFq38B8vQa58bZp2qk,1647850136,frontend-1,log_frontend-service_application,"severity: debug, message: view user cart"
viGFq38B8vQa58bZp2qk,1647850129,paymentservice-1,log_paymentservice-service_application,"severity: info, message: Transaction processed: visa ending 0454     Amount: CAD193.646429011"
wiGFq38B8vQa58bZp2qk,1647850134,cartservice-1,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
wyGFq38B8vQa58bZp2qk,1647850134,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=a04ff9de-51d7-4a03-93f9-520d0b2cdcf6
xCGFq38B8vQa58bZp2qk,1647850134,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
xSGFq38B8vQa58bZp2qk,1647850134,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
xyGFq38B8vQa58bZp2qk,1647850134,cartservice-1,log_cartservice-service_application,     Request finished in 0.6245ms 200 application/grpc
yCGFq38B8vQa58bZp2qk,1647850134,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
ySGFq38B8vQa58bZp2qk,1647850134,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
ziGFq38B8vQa58bZp2qk,1647850134,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
0CGFq38B8vQa58bZp2qk,1647850134,cartservice-1,log_cartservice-service_application,     Request finished in 0.649ms 200 application/grpc
0yGFq38B8vQa58bZp2qk,1647850135,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
1SGFq38B8vQa58bZp2qk,1647850135,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=eeec1c40-1975-4f63-aa29-f301ad78579c
1iGFq38B8vQa58bZp2qk,1647850135,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
1yGFq38B8vQa58bZp2qk,1647850135,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
2CGFq38B8vQa58bZp2qk,1647850135,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
2iGFq38B8vQa58bZp2qk,1647850135,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
3SGFq38B8vQa58bZp2qk,1647850135,cartservice-1,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/EmptyCart'
4CGFq38B8vQa58bZp2qk,1647850135,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/EmptyCart'
4SGFq38B8vQa58bZp2qk,1647850135,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
4iGFq38B8vQa58bZp2qk,1647850135,cartservice-1,log_cartservice-service_application,     Request finished in 0.5896ms 200 application/grpc
4yGFq38B8vQa58bZp2qk,1647850136,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
5CGFq38B8vQa58bZp2qk,1647850136,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
5SGFq38B8vQa58bZp2qz,1647850136,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
5iGFq38B8vQa58bZp2qz,1647850136,cartservice-1,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
6SGFq38B8vQa58bZp2qz,1647850136,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
6yGFq38B8vQa58bZp2qz,1647850136,cartservice-1,log_cartservice-service_application,     Request finished in 0.6029ms 200 application/grpc
7SGFq38B8vQa58bZp2qz,1647850136,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
8CGFq38B8vQa58bZp2qz,1647850136,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=5ef527f5-f9b1-4dea-9618-fc7e96e5ab60
8SGFq38B8vQa58bZp2qz,1647850136,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
8iGFq38B8vQa58bZp2qz,1647850136,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
8yGFq38B8vQa58bZp2qz,1647850136,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
9CGFq38B8vQa58bZp2qz,1647850136,cartservice-1,log_cartservice-service_application,     Request finished in 0.578ms 200 application/grpc
9SGFq38B8vQa58bZp2qz,1647850135,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
9yGFq38B8vQa58bZp2qz,1647850135,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
-CGFq38B8vQa58bZp2qz,1647850135,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
-yGFq38B8vQa58bZp2qz,1647850136,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
_CGFq38B8vQa58bZp2qz,1647850136,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
_SGFq38B8vQa58bZp2qz,1647850136,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
_iGFq38B8vQa58bZp2qz,1647850136,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
_yGFq38B8vQa58bZp2qz,1647850136,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
ACGFq38B8vQa58bZp2uz,1647850136,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
ASGFq38B8vQa58bZp2uz,1647850136,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
AiGFq38B8vQa58bZp2uz,1647850136,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
AyGFq38B8vQa58bZp2uz,1647850136,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
BCGFq38B8vQa58bZp2uz,1647850136,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
ByGFq38B8vQa58bZp2uz,1647850135,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
CCGFq38B8vQa58bZp2uz,1647850135,currencyservice-2,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
CSGFq38B8vQa58bZp2uz,1647850135,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
DCGFq38B8vQa58bZp2uz,1647850136,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
DiGFq38B8vQa58bZp2uz,1647850136,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
ESGFq38B8vQa58bZp2uz,1647850136,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
EyGFq38B8vQa58bZp2uz,1647850136,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
FCGFq38B8vQa58bZp2uz,1647850136,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
FiGFq38B8vQa58bZp2uz,1647850136,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
FyGFq38B8vQa58bZp2vd,1647850136,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
